trial,features,formula,f1_class0,f1_class1,f1_class2,f1_macro
727,is_older_group;is_high_interaction;is_long_contract;contract_ratio;gender_age_group,((((is_older_group + is_high_interaction))^2 + contract_ratio) - gender_age_group),0.6357633386159535,0.06663025669033315,0.36926215572934373,0.3572185836785435
728,frequent;contract_ratio;interaction_rate;gender_age_group;contract_length,(((log(frequent) + interaction_rate))^2 - contract_length),0.640838767421046,0.007164179104477612,0.3539325842696629,0.33397851026506215
729,is_low_frequency;usage_cluster;interaction_per_freq;short_tenure_high_interval;vip_inactive,((log((is_low_frequency / usage_cluster)) + short_tenure_high_interval) / vip_inactive),0.6327595780122154,0.0,0.010714285714285714,0.21449128790883368
730,vip_inactive;payment_freq_alignment;older_low_contract;renewal_pressure;payment_interval,sqrt((((vip_inactive + payment_freq_alignment))^2 * renewal_pressure)),0.6318794245261475,0.026604973973395025,0.07754442649434572,0.24534294166462942
731,subscription_code;after_interaction;vip_low_interaction;payment_interval;interaction_rate,(log(((subscription_code - after_interaction) * vip_low_interaction)))^2,0.633303808680248,0.0,0.0,0.21110126956008268
732,interaction_per_freq;gender_age_group;short_tenure_high_interval;payment_interval;is_high_interaction,((((interaction_per_freq / gender_age_group))^2 + payment_interval) - is_high_interaction),0.6256397134083931,0.013888888888888888,0.3314285714285714,0.3236523912419511
733,is_high_interaction;interaction_per_freq;new_inactive;subscription_code;usage_cluster,((log((is_high_interaction + interaction_per_freq)))^2 - usage_cluster),0.6213389121338913,0.04083947816222348,0.09610520991401113,0.25276120007004194
734,is_high_payment_interval;contract_length;is_high_interaction;interaction_rate;gender_age_group,(((sqrt(is_high_payment_interval))^2 + interaction_rate))^2,0.6128321451717433,0.019675925925925927,0.3109272664598414,0.31447844585250356
735,is_older_group;older_low_contract;vip_inactive;is_high_interaction;usage_cluster,sqrt(sqrt(log((is_older_group)^2))),0.633303808680248,0.0,0.0,0.21110126956008268
736,usage_cluster;age;is_high_interaction;is_high_payment_interval;contract_ratio,(log(((usage_cluster / age))^2) - contract_ratio),0.6391615813213054,0.03360370799536501,0.3935064935064935,0.35542392760772135
737,payment_freq_alignment;is_high_interaction;contract_ratio;renewal_pressure;age,((sqrt((payment_freq_alignment + is_high_interaction)) + renewal_pressure) * age),0.6304879468964714,0.008368200836820083,0.16026871401151632,0.26637495391493593
738,is_high_payment_interval;contract_length;is_long_contract;is_low_frequency;renewal_pressure,((((is_high_payment_interval - contract_length) - is_long_contract))^2 - renewal_pressure),0.6225958113691409,0.03322259136212625,0.41545893719806765,0.35709244664311157
739,payment_freq_alignment;new_inactive;after_interaction;older_low_contract;usage_cluster,((((payment_freq_alignment / new_inactive) + after_interaction) + older_low_contract))^2,0.6333222185172835,0.0,0.02132701421800948,0.21821641091176436
740,older_and_member;contract_length;renewal_pressure;age;usage_cluster,((((older_and_member + contract_length))^2 * age) - usage_cluster),0.6407711120702058,0.07331536388140161,0.4505370265686829,0.3882078341734301
741,subscription_type;contract_ratio,(freq(subscription_type) - contract_ratio),0.6383315733896515,0.03615819209039548,0.3802535023348899,0.3515810892716456
742,vip_inactive;interaction_per_freq;renewal_pressure;after_interaction;gender_age_group,log(log(log((vip_inactive / interaction_per_freq)))),0.625170998632011,0.03242034656232532,0.04262478968031408,0.2334053782915501
743,tenure;older_low_contract;gender_age_group;is_long_contract;is_high_interaction,sqrt((((tenure - older_low_contract))^2 + is_long_contract)),0.6395795949756473,0.03096330275229358,0.34667619728377413,0.3390730316705717
744,subscription_code;older_low_contract;payment_per_freq;contract_ratio;is_older_group,(((sqrt(subscription_code))^2)^2 - is_older_group),0.633303808680248,0.0,0.0,0.21110126956008268
745,vip_inactive;is_high_payment_interval;renewal_pressure;vip_low_interaction;gender_age_group,((log((vip_inactive)^2) + vip_low_interaction) / gender_age_group),0.6327939345931878,0.0,0.08441558441558442,0.23906983966959072
746,subscription_code;is_high_payment_interval;tenure;age;contract_length,(log(((subscription_code + is_high_payment_interval) * tenure)))^2,0.6293753517163759,0.005931198102016607,0.04286520022560632,0.22605725001466628
747,older_and_member;short_tenure_high_interval;interaction_per_freq;tenure;new_inactive,((((older_and_member / short_tenure_high_interval))^2 + tenure) - new_inactive),0.6309802609568418,0.0,0.018626309662398137,0.21653552353974662
748,payment_interval;renewal_pressure;vip_low_interaction;interaction_per_freq;tenure,(sqrt(((payment_interval + renewal_pressure) / vip_low_interaction)) + tenure),0.6297920179876335,0.026558891454965358,0.029120559114735003,0.2284904895191113
749,contract_length;subscription_code;is_older_group;is_low_frequency;gender_age_group,((log((contract_length - subscription_code)))^2 * gender_age_group),0.6385362210604929,0.0,0.3130894002263297,0.31720854042894087
750,gender_age_group;subscription_code;is_long_contract;vip_low_interaction;frequent,((((gender_age_group / subscription_code))^2 + vip_low_interaction) - frequent),0.6302388463271744,0.040336134453781515,0.011883541295306001,0.22748617402542062
751,gender_age_group;payment_freq_alignment,(gender_age_group + payment_freq_alignment),0.633303808680248,0.0,0.0,0.21110126956008268
752,interaction_per_freq;older_low_contract;payment_freq_alignment;is_older_group;after_interaction,sqrt(log((sqrt(interaction_per_freq) + payment_freq_alignment))),0.6239080459770115,0.04980630879911455,0.05552531301034295,0.24307988926215632
753,vip_inactive;is_low_frequency;interaction_rate;older_low_contract;freq_per_tenure,(((log(vip_inactive))^2 + older_low_contract) - freq_per_tenure),0.6345769094974697,0.016519174041297935,0.19144981412639406,0.2808486325550539
754,frequent;contract_length;age,log((frequent)^2),0.633303808680248,0.0,0.0,0.21110126956008268
755,new_inactive;subscription_code;renewal_pressure;older_and_member;frequent,((((new_inactive / subscription_code))^2 * older_and_member))^2,0.633303808680248,0.0,0.0,0.21110126956008268
756,payment_per_freq;contract_length;payment_freq_alignment;gender_age_group;payment_interval,((sqrt((payment_per_freq - contract_length)))^2 + payment_interval),0.6469772601220188,0.015330188679245283,0.4528521536670547,0.3717198674894396
757,vip_low_interaction;renewal_pressure;contract_length;interaction_rate;tenure,((log((vip_low_interaction + renewal_pressure)) + interaction_rate) - tenure),0.6235635519442833,0.03699551569506727,0.0832904884318766,0.2479498520237424
758,gender_age_group;payment_freq_alignment;is_low_frequency;tenure;older_low_contract,(log(((gender_age_group / payment_freq_alignment))^2) + older_low_contract),0.6369656833232992,0.0,0.26134453781512607,0.2994367403794751
759,gender;payment_interval,(freq(gender) * payment_interval),0.6359979889391654,0.0,0.3371198241113961,0.32437260435018717
760,payment_freq_alignment;vip_inactive;is_high_payment_interval;contract_ratio;older_and_member,sqrt((((payment_freq_alignment + vip_inactive))^2 + contract_ratio)),0.6394861038280021,0.018724400234055003,0.38909211839042235,0.3491008741508265
761,age;payment_freq_alignment;is_low_frequency;gender_age_group;payment_per_freq,((log((age - payment_freq_alignment)))^2 / payment_per_freq),0.6231569322208252,0.021689497716894976,0.0694519804666305,0.23809947013478358
762,usage_cluster;freq_per_tenure;is_low_frequency;subscription_code;is_older_group,((((usage_cluster / freq_per_tenure) + is_low_frequency) + subscription_code) - is_older_group),0.627675403456564,0.02871912693854107,0.07609860664523044,0.2441643790134452
763,new_inactive;is_low_frequency;older_low_contract;is_long_contract;vip_low_interaction,(sqrt((sqrt(new_inactive))^2))^2,0.633303808680248,0.0,0.0,0.21110126956008268
764,vip_inactive;contract_ratio;older_and_member;new_inactive;is_high_interaction,(log(((vip_inactive + contract_ratio) * older_and_member)) - is_high_interaction),0.6340782122905028,0.07043756670224119,0.10436634717784878,0.2696273753901976
765,new_inactive;contract_length;payment_interval;vip_inactive;older_and_member,((log((new_inactive)^2) + vip_inactive) + older_and_member),0.633303808680248,0.0,0.0,0.21110126956008268
766,is_high_interaction;older_and_member;vip_inactive;subscription_code;interaction_rate,((((is_high_interaction / older_and_member))^2)^2 - interaction_rate),0.6295410545495957,0.029082774049217,0.051830985915492955,0.23681827150476856
767,gender_age_group;payment_freq_alignment;older_and_member;contract_ratio;new_inactive,((((gender_age_group + payment_freq_alignment))^2 + contract_ratio) * new_inactive),0.6315552046915529,0.018518518518518517,0.03659233847913093,0.2288886872297341
768,is_high_payment_interval;payment_freq_alignment;after_interaction;contract_length;older_low_contract,(log(log((is_high_payment_interval - payment_freq_alignment))))^2,0.633303808680248,0.0,0.0,0.21110126956008268
769,older_low_contract;vip_inactive;is_high_payment_interval;age;new_inactive,sqrt((((older_low_contract / vip_inactive))^2 + age)),0.6443599493029151,0.0,0.3584973166368515,0.3342857553132555
770,is_low_frequency;tenure;frequent;payment_freq_alignment;interaction_rate,((sqrt((is_low_frequency + tenure)) * payment_freq_alignment) + interaction_rate),0.6239760009230414,0.057297297297297295,0.06239737274220033,0.24789022365417968
771,vip_low_interaction;payment_interval;is_older_group;short_tenure_high_interval;payment_freq_alignment,log((((vip_low_interaction - payment_interval) - is_older_group) / short_tenure_high_interval)),0.6360407835949136,0.007079646017699115,0.12708333333333333,0.2567345876486487
772,older_low_contract;payment_freq_alignment;subscription_code;payment_interval;new_inactive,((log(sqrt(older_low_contract)))^2 - new_inactive),0.6369656833232992,0.0,0.26134453781512607,0.2994367403794751
773,vip_inactive;older_low_contract;after_interaction;gender_age_group;interaction_per_freq,((((vip_inactive)^2)^2 + gender_age_group) - interaction_per_freq),0.6190758997505642,0.08955223880597014,0.10797174571140263,0.2721999614226457
774,is_high_interaction;usage_cluster;freq_per_tenure;payment_freq_alignment;after_interaction,(log(((is_high_interaction / usage_cluster) + freq_per_tenure)) + after_interaction),0.6287939525827512,0.03489026449071469,0.054466230936819175,0.239383482670095
775,interaction_rate;frequent;renewal_pressure;is_long_contract;age,(sqrt(((interaction_rate + frequent) / renewal_pressure)))^2,0.6306348831720557,0.016412661195779603,0.18946395563770796,0.2788371666685144
776,contract_ratio;subscription_code;is_high_payment_interval;short_tenure_high_interval;vip_inactive,((((contract_ratio / subscription_code))^2 + short_tenure_high_interval) - vip_inactive),0.63225,0.020809248554913295,0.297628156082632,0.31689580154584845
777,gender_age_group;freq_per_tenure;is_high_interaction;payment_freq_alignment,(log((gender_age_group + freq_per_tenure)))^2,0.6234158818742007,0.07081545064377683,0.07557211282597126,0.25660114844798293
778,subscription_type;older_and_member,(freq(subscription_type) / older_and_member),0.633303808680248,0.0,0.0,0.21110126956008268
779,interaction_per_freq;after_interaction;frequent;is_long_contract;older_low_contract,sqrt((((interaction_per_freq * after_interaction))^2 + is_long_contract)),0.6272022551092319,0.045631608235948806,0.12592228234136743,0.2662520485621827
780,is_high_payment_interval;is_low_frequency;older_and_member;is_older_group;contract_ratio,(log(log((is_high_payment_interval - is_low_frequency))) / contract_ratio),0.6384222059897735,0.0,0.29218939700526103,0.3102038676650115
781,older_and_member;gender_age_group;interaction_rate;is_high_payment_interval;tenure,((((older_and_member / gender_age_group))^2 + is_high_payment_interval) - tenure),0.6297349562052099,0.051933701657458566,0.027538726333907058,0.23640246139885854
782,tenure;age;freq_per_tenure;usage_cluster;payment_freq_alignment,((((tenure + age) * freq_per_tenure) * usage_cluster) + payment_freq_alignment),0.621363742145683,0.06385281385281386,0.07150368033648791,0.25224007877832827
783,vip_inactive;is_long_contract;is_high_interaction;is_high_payment_interval;freq_per_tenure,(((sqrt(vip_inactive))^2)^2)^2,0.633303808680248,0.0,0.0,0.21110126956008268
784,is_high_interaction;is_high_payment_interval;older_and_member;contract_ratio;payment_per_freq,((log(log(is_high_interaction)) / contract_ratio) - payment_per_freq),0.6268550397720527,0.014167650531286895,0.17871576111360574,0.2732461504723151
785,vip_inactive;is_high_interaction;contract_ratio;frequent;tenure,((((vip_inactive)^2 + contract_ratio) + frequent) * tenure),0.6249428962996803,0.015160349854227406,0.07794981313400962,0.2393510197626391
786,payment_interval;contract_length;frequent;subscription_code;interaction_rate,(log(((payment_interval / contract_length))^2) + interaction_rate),0.6248056452577443,0.005878894767783657,0.19456617002629273,0.27508357001727357
787,older_and_member;gender_age_group;interaction_per_freq;after_interaction;subscription_code,((((older_and_member - gender_age_group))^2 + after_interaction) - subscription_code),0.633303808680248,0.0,0.0,0.21110126956008268
788,is_older_group;frequent;older_and_member;gender_age_group;usage_cluster,sqrt((log((is_older_group * frequent)))^2),0.6303641456582633,0.031710079275198186,0.0,0.22069140831115383
789,interaction_rate;vip_low_interaction;renewal_pressure;is_long_contract;after_interaction,(sqrt(sqrt((interaction_rate + vip_low_interaction))))^2,0.626193724420191,0.025099828864803195,0.045682451253481894,0.2323253348461587
790,vip_low_interaction;contract_ratio;subscription_code;new_inactive;older_low_contract,((((vip_low_interaction / contract_ratio))^2 + new_inactive) - older_low_contract),0.6359123380554547,0.008284023668639054,0.25970772442588724,0.30130136204999364
791,is_high_payment_interval;payment_interval;is_low_frequency;vip_inactive;is_long_contract,(log(log((is_high_payment_interval + payment_interval))) + is_long_contract),0.6465493154512434,0.0,0.46385029770343067,0.37013320438489133
792,older_low_contract;new_inactive;freq_per_tenure;subscription_code;vip_inactive,((((older_low_contract - new_inactive))^2 + subscription_code) - vip_inactive),0.6321605773567884,0.0,0.07705008255365987,0.23640355330348276
793,new_inactive;interaction_per_freq;frequent;is_older_group;after_interaction,((((new_inactive / interaction_per_freq))^2)^2 / after_interaction),0.6298044504383007,0.017543859649122806,0.02880184331797235,0.2253833844684653
794,vip_inactive;contract_ratio;payment_freq_alignment;gender_age_group;usage_cluster,sqrt((log((vip_inactive)^2) * gender_age_group)),0.633303808680248,0.0,0.0,0.21110126956008268
795,new_inactive;is_long_contract;contract_ratio;payment_freq_alignment;older_low_contract,(((sqrt(new_inactive) + contract_ratio) + payment_freq_alignment) + older_low_contract),0.6356171759321577,0.004767580452920143,0.4151992585727525,0.3518613383192768
796,after_interaction;payment_per_freq;is_low_frequency;gender_age_group;interaction_rate,(log(((after_interaction * payment_per_freq) * is_low_frequency)) - interaction_rate),0.627653471026965,0.03395585738539898,0.07089151450053706,0.2441669476376337
797,gender;renewal_pressure,(freq(gender) + renewal_pressure),0.634975369458128,0.00477326968973747,0.29591836734693877,0.31188900216493476
798,after_interaction;frequent;payment_per_freq;vip_low_interaction;interaction_rate,((((after_interaction + frequent))^2 / vip_low_interaction))^2,0.633303808680248,0.0,0.0,0.21110126956008268
799,older_and_member;is_high_interaction;is_long_contract;age;freq_per_tenure,((log((older_and_member / is_high_interaction)) + age) - freq_per_tenure),0.6318962128161447,0.10600706713780919,0.3462664714494876,0.3613899171344805
800,is_low_frequency;short_tenure_high_interval;gender_age_group;renewal_pressure;is_high_payment_interval,((((is_low_frequency - short_tenure_high_interval))^2 - renewal_pressure) + is_high_payment_interval),0.6264411990776326,0.02852253280091272,0.3210053859964093,0.3253230392916516
801,tenure;after_interaction;contract_length;new_inactive;older_and_member,((((tenure + after_interaction))^2)^2 * older_and_member),0.6277628347561689,0.10462163534789233,0.06578947368421052,0.26605798126275726
802,is_high_interaction;is_high_payment_interval;contract_ratio;contract_length;is_low_frequency,log((((is_high_interaction / is_high_payment_interval) - contract_ratio) + contract_length)),0.6451612903225806,0.01875732708089097,0.457290767903365,0.37373646176894554
803,vip_inactive;contract_length;payment_interval;interaction_rate;short_tenure_high_interval,(sqrt(log((vip_inactive * contract_length))) - short_tenure_high_interval),0.6318295441018926,0.0,0.21891418563922943,0.28358124324704065
804,payment_per_freq;older_and_member;interaction_rate;is_high_payment_interval;tenure,(log(((payment_per_freq + older_and_member))^2))^2,0.6213615881135063,0.06392199349945829,0.1853957149103629,0.2902264321744425
805,contract_ratio;new_inactive;vip_inactive;is_high_interaction;older_and_member,sqrt((sqrt(sqrt(contract_ratio)) - is_high_interaction)),0.6400632161201106,0.03434459072696051,0.3941411451398136,0.35618298399562826
806,older_and_member;contract_ratio;contract_length;gender_age_group;is_older_group,((log((older_and_member)^2) + gender_age_group) + is_older_group),0.6307530155755944,0.0,0.16216216216216217,0.26430505924591885
807,payment_freq_alignment;vip_low_interaction;gender_age_group;after_interaction;payment_per_freq,((((payment_freq_alignment - vip_low_interaction) / gender_age_group))^2 - payment_per_freq),0.6196275071633238,0.026391279403327597,0.16,0.2686729288555505
808,is_older_group;short_tenure_high_interval;renewal_pressure;vip_low_interaction;contract_length,((((is_older_group / short_tenure_high_interval) + renewal_pressure) + vip_low_interaction) - contract_length),0.6360840594566889,0.00936768149882904,0.346045197740113,0.3304989795652103
809,new_inactive;renewal_pressure;tenure;short_tenure_high_interval;subscription_code,((((new_inactive + renewal_pressure))^2 - short_tenure_high_interval) + subscription_code),0.630850932444115,0.02891844997108155,0.26687847498014294,0.30888261913177983
810,new_inactive;is_older_group;vip_inactive;after_interaction;gender_age_group,((((new_inactive / is_older_group))^2 * after_interaction))^2,0.6320152346813039,0.009506833036244802,0.02306805074971165,0.22153003948908678
811,contract_ratio;older_and_member;is_older_group,log(log(contract_ratio)),0.641658961828028,0.0,0.40333975594091204,0.34833290592298
812,older_low_contract;payment_per_freq;subscription_code;payment_interval;tenure,(log(((older_low_contract * payment_per_freq))^2) - tenure),0.6343424787133396,0.024305555555555556,0.20092592592592592,0.2865246533982737
813,payment_freq_alignment;age;after_interaction;tenure;is_low_frequency,((log((payment_freq_alignment + age)) + tenure) / is_low_frequency),0.6267638758231421,0.06970509383378017,0.12050632911392405,0.2723250995902821
814,subscription_code;usage_cluster;is_long_contract;is_high_payment_interval;payment_per_freq,sqrt((((subscription_code - usage_cluster) * is_long_contract))^2),0.633303808680248,0.0,0.0,0.21110126956008268
815,is_long_contract;is_high_payment_interval;contract_ratio;contract_length;is_older_group,((((is_long_contract / is_high_payment_interval))^2 - contract_length) + is_older_group),0.6337494739795203,0.0,0.438132733408324,0.3572940691292814
816,subscription_type;payment_per_freq,(freq(subscription_type) - payment_per_freq),0.6225259189443921,0.03813796971396523,0.13796430294259526,0.2662093972003175
817,is_high_interaction;older_low_contract;tenure;freq_per_tenure;interaction_rate,(((sqrt(is_high_interaction))^2 / freq_per_tenure) - interaction_rate),0.625736293611237,0.013816925734024179,0.04609331084879146,0.2285488433980175
818,renewal_pressure;short_tenure_high_interval;tenure;payment_per_freq;is_high_interaction,((log((renewal_pressure + short_tenure_high_interval)) + payment_per_freq))^2,0.630643112804526,0.04054054054054054,0.10277923439958049,0.25798762924821567
819,renewal_pressure;is_older_group;is_high_interaction;is_long_contract,log(((renewal_pressure)^2 + is_high_interaction)),0.6286495216797118,0.023809523809523808,0.27261951797708417,0.3083595211554399
820,subscription_code;freq_per_tenure;new_inactive;payment_per_freq;frequent,((((subscription_code / freq_per_tenure))^2 + payment_per_freq) * frequent),0.631578947368421,0.02527283170591614,0.17886178861788618,0.2785711892307411
821,age;payment_interval;vip_low_interaction;payment_freq_alignment;new_inactive,(sqrt(sqrt((age - payment_interval))) - new_inactive),0.6341063480908878,0.004753416518122401,0.18181818181818182,0.2735593154757307
822,frequent;age;vip_low_interaction;contract_length;older_and_member,((log((frequent * age)))^2 + older_and_member),0.6272342427093133,0.08550573514077164,0.11342351716961499,0.2753878316732333
823,tenure;new_inactive;renewal_pressure;payment_interval;vip_inactive,sqrt((((tenure + new_inactive))^2 - payment_interval)),0.6234419942473634,0.027042253521126762,0.18606741573033708,0.2788505544996091
824,interaction_rate;interaction_per_freq;is_high_payment_interval;frequent;is_low_frequency,((((interaction_rate / interaction_per_freq))^2 + frequent) - is_low_frequency),0.6203072657964653,0.05750798722044728,0.05085682697622996,0.2428906933310475
825,frequent;subscription_code;vip_low_interaction;older_and_member;payment_freq_alignment,(log(log((frequent + subscription_code))))^2,0.633303808680248,0.0,0.0,0.21110126956008268
826,usage_cluster;older_low_contract;new_inactive;frequent;tenure,((((usage_cluster - older_low_contract))^2 + frequent) - tenure),0.6314145470771977,0.0,0.029137529137529136,0.22018402540490892
827,freq_per_tenure;tenure;subscription_code;frequent;older_and_member,(((sqrt(freq_per_tenure) * subscription_code) - frequent) + older_and_member),0.6288288288288288,0.016213086276780544,0.029936672423719057,0.22499286250977613
828,payment_freq_alignment;renewal_pressure;vip_inactive;after_interaction;frequent,((((payment_freq_alignment)^2 + vip_inactive) * after_interaction) / frequent),0.620531622364803,0.03980099502487562,0.04427227448810182,0.23486829729259348
829,older_low_contract;after_interaction;short_tenure_high_interval;is_high_payment_interval;is_high_interaction,((((older_low_contract / after_interaction))^2)^2 - is_high_interaction),0.6363745642505109,0.0,0.25443786982248523,0.29693747802433207
830,is_low_frequency;vip_low_interaction;payment_freq_alignment;contract_length;short_tenure_high_interval,sqrt((log((is_low_frequency * vip_low_interaction)) + contract_length)),0.6409694469511409,0.0,0.366120218579235,0.3356965551767919
831,payment_freq_alignment;is_older_group;subscription_code;renewal_pressure;freq_per_tenure,(log(((payment_freq_alignment + is_older_group))^2) + freq_per_tenure),0.6210964607911172,0.08953669963560645,0.04839617332583005,0.25300977791751794
832,freq_per_tenure;interaction_per_freq;is_high_interaction;is_older_group;tenure,((((freq_per_tenure / interaction_per_freq) - is_high_interaction) - is_older_group))^2,0.6302351623740201,0.02424942263279446,0.009512485136741973,0.22133235671451887
833,frequent;after_interaction;payment_per_freq;tenure;is_older_group,((log((frequent - after_interaction)) + tenure) - is_older_group),0.6282036807045275,0.024361948955916472,0.032898468519568916,0.22848803272667095
834,renewal_pressure;age;interaction_per_freq;is_high_interaction;subscription_code,log((((renewal_pressure + age))^2 / is_high_interaction)),0.6204833692270878,0.0576307363927428,0.14772727272727273,0.2752804594490344
835,gender;is_low_frequency,(freq(gender) / is_low_frequency),0.633303808680248,0.0,0.0,0.21110126956008268
836,vip_inactive;is_high_payment_interval;interaction_rate;is_high_interaction;vip_low_interaction,((((vip_inactive / is_high_payment_interval) / interaction_rate))^2 - vip_low_interaction),0.6283055271819317,0.015151515151515152,0.05723720418271877,0.2335647488387219
837,interaction_per_freq;is_long_contract;vip_low_interaction;is_high_interaction;gender_age_group,(sqrt(((interaction_per_freq * is_long_contract))^2) + gender_age_group),0.618897853138247,0.05422993492407809,0.3752745528710386,0.34946744697778787
838,after_interaction;vip_low_interaction;payment_interval;subscription_code;older_low_contract,((log((after_interaction + vip_low_interaction)) + subscription_code) * older_low_contract),0.6361244019138756,0.022975301550832855,0.2255907267053054,0.2948968100566713
839,is_long_contract;contract_length;interaction_per_freq;renewal_pressure;payment_per_freq,(log(sqrt(sqrt(is_long_contract))) - payment_per_freq),0.6163571710786251,0.03494926719278467,0.32986227746053076,0.32705623857731353
840,is_high_interaction;after_interaction;payment_interval;is_high_payment_interval;vip_inactive,((((is_high_interaction)^2)^2 - is_high_payment_interval))^2,0.633303808680248,0.0,0.0,0.21110126956008268
841,is_high_interaction;after_interaction;short_tenure_high_interval;frequent;freq_per_tenure,sqrt((((is_high_interaction - after_interaction) + short_tenure_high_interval) + frequent)),0.633303808680248,0.0,0.0,0.21110126956008268
842,is_low_frequency;contract_ratio;is_older_group;age;freq_per_tenure,((log((is_low_frequency / contract_ratio)))^2 + freq_per_tenure),0.6266560978371646,0.026376146788990827,0.02826455624646693,0.22709893362420744
843,is_high_interaction;freq_per_tenure;older_and_member;gender_age_group;vip_low_interaction,(((log(is_high_interaction))^2 + gender_age_group) - vip_low_interaction),0.6355650522317189,0.0,0.23175586023883238,0.28910697082351705
844,payment_interval;payment_freq_alignment;freq_per_tenure;vip_inactive;contract_length,((((payment_interval + payment_freq_alignment))^2 * vip_inactive) - contract_length),0.6400730022161387,0.014092777451556078,0.3723905723905724,0.3421854506860891
845,new_inactive;payment_per_freq;interaction_per_freq;tenure;contract_ratio,((log((new_inactive / payment_per_freq)) - tenure) / contract_ratio),0.6296025359668374,0.010657193605683837,0.2568283734203017,0.2990293676642743
846,contract_length;subscription_code;interaction_per_freq;older_low_contract;payment_per_freq,(log(((contract_length * subscription_code) * interaction_per_freq)))^2,0.6243131868131868,0.03609701071630006,0.06321525885558583,0.24120848546169094
847,payment_interval;is_high_interaction;tenure;contract_ratio;subscription_code,((((payment_interval + is_high_interaction))^2 / contract_ratio) + subscription_code),0.6403193612774452,0.012948793407886992,0.40447284345047924,0.35258033271193717
848,renewal_pressure;subscription_code;payment_per_freq;short_tenure_high_interval;gender_age_group,sqrt((log((renewal_pressure - subscription_code)) + short_tenure_high_interval)),0.620855358000961,0.0384180790960452,0.18844444444444444,0.28257262718048354
849,renewal_pressure;is_older_group;older_low_contract;vip_inactive;contract_length,((((renewal_pressure / is_older_group))^2)^2 - contract_length),0.6203002341275307,0.15839781520254892,0.35135135135135137,0.376683133560477
850,new_inactive;older_and_member;contract_ratio;payment_per_freq;interaction_per_freq,((((new_inactive / older_and_member))^2)^2 - interaction_per_freq),0.6256830601092896,0.03471444568868981,0.036076662908680945,0.23215805623555344
851,payment_per_freq;gender_age_group;is_high_interaction;is_high_payment_interval;interaction_per_freq,((((payment_per_freq / gender_age_group) + is_high_interaction))^2 - interaction_per_freq),0.620781420104028,0.03991130820399113,0.19533655961284646,0.2853430959736219
852,contract_length;payment_per_freq;usage_cluster;is_high_payment_interval;contract_ratio,((((contract_length / payment_per_freq))^2)^2 - contract_ratio),0.6249527886189097,0.007125890736342043,0.2981229297018771,0.31006720301904295
853,is_high_interaction;is_low_frequency;is_older_group;new_inactive;payment_interval,((log((is_high_interaction / is_low_frequency)))^2 - payment_interval),0.6360887096774194,0.007177033492822967,0.33845029239766083,0.3272386785226344
854,gender_age_group;payment_per_freq,(gender_age_group / payment_per_freq),0.620896958037754,0.05860010851871948,0.17307692307692307,0.2841913298777989
855,subscription_type;usage_cluster,(freq(subscription_type) * usage_cluster),0.633303808680248,0.0,0.0,0.21110126956008268
856,is_high_payment_interval;contract_length;contract_ratio;short_tenure_high_interval;payment_freq_alignment,((sqrt((is_high_payment_interval / contract_length)))^2 - payment_freq_alignment),0.625,0.0,0.31103074141048825,0.3120102471368294
857,vip_inactive;older_and_member;short_tenure_high_interval;payment_interval;is_low_frequency,((((vip_inactive / older_and_member))^2)^2 - is_low_frequency),0.633303808680248,0.0,0.0,0.21110126956008268
858,frequent;after_interaction;payment_per_freq;tenure;payment_interval,((log((frequent / after_interaction)))^2 - payment_interval),0.6307692307692307,0.009489916963226572,0.3225806451612903,0.32094659763124916
859,interaction_per_freq;is_high_payment_interval;freq_per_tenure;older_low_contract;is_low_frequency,((((interaction_per_freq / is_high_payment_interval))^2)^2 - is_low_frequency),0.6150548480645568,0.04355108877721943,0.2570556826849733,0.30522053984224984
860,usage_cluster;new_inactive;vip_inactive;age;interaction_per_freq,((((usage_cluster / new_inactive))^2)^2 - interaction_per_freq),0.6265555428701907,0.03553581343697946,0.043721973094170405,0.23527110980044683
861,short_tenure_high_interval;contract_length;is_high_interaction;payment_interval,(log((short_tenure_high_interval / contract_length)))^2,0.6291768541157294,0.0,0.15935114503816794,0.26284266638463244
862,freq_per_tenure;usage_cluster;contract_ratio;interaction_rate;older_low_contract,((((freq_per_tenure / usage_cluster))^2)^2 - older_low_contract),0.6312124849939976,0.02962962962962963,0.21159805223550243,0.29081338895304326
863,older_and_member;short_tenure_high_interval;age;is_low_frequency;usage_cluster,((((older_and_member / short_tenure_high_interval) * age))^2 - usage_cluster),0.6340160284951024,0.008353221957040573,0.013064133016627079,0.21847779448959004
864,renewal_pressure;age;usage_cluster;freq_per_tenure;is_high_payment_interval,((((renewal_pressure + age) - usage_cluster) - freq_per_tenure) - is_high_payment_interval),0.6264312977099237,0.06925945657964838,0.13346135381661065,0.27638403603539424
865,older_and_member;is_high_interaction;freq_per_tenure;new_inactive;payment_per_freq,(((sqrt(older_and_member) + freq_per_tenure))^2 + payment_per_freq),0.6253877082136703,0.0319634703196347,0.07419183889772125,0.24384767247700878
866,vip_low_interaction;freq_per_tenure;is_long_contract;short_tenure_high_interval;age,(log(log((vip_low_interaction / freq_per_tenure))) - age),0.639467962655071,0.04040404040404041,0.3426904848705797,0.3408541626432304
