trial,features,formula,f1_class0,f1_class1,f1_class2,f1_macro
865,is_high_payment_interval;short_tenure_high_interval;interaction_rate;is_long_contract;contract_length,((log((is_high_payment_interval / short_tenure_high_interval)) + is_long_contract) * contract_length),0.6345068529965063,0.0,0.40333024976873266,0.34594570092174637
866,vip_inactive;interaction_per_freq;is_high_interaction;payment_freq_alignment;older_and_member,(log(((vip_inactive + interaction_per_freq) - is_high_interaction)) - older_and_member),0.6270055041573955,0.09775967413441955,0.07604562737642585,0.266936935222747
867,usage_cluster;freq_per_tenure;contract_ratio;frequent;renewal_pressure,(sqrt(sqrt(log(usage_cluster))) * renewal_pressure),0.6298129149064574,0.019585253456221197,0.2152389151958674,0.288212361186182
868,older_and_member;vip_low_interaction;vip_inactive;interaction_per_freq;is_long_contract,log((((older_and_member + vip_low_interaction) - vip_inactive) + interaction_per_freq)),0.6229014704179692,0.052659860290166574,0.07042253521126761,0.2486612886398011
869,contract_ratio;frequent;subscription_code;vip_low_interaction;after_interaction,sqrt((log(log(contract_ratio)) - vip_low_interaction)),0.6410425167829407,0.008298755186721992,0.39215686274509803,0.34716604490492026
870,is_high_interaction;gender_age_group;usage_cluster;is_long_contract;contract_ratio,(sqrt(((is_high_interaction + gender_age_group) - usage_cluster)) / contract_ratio),0.6335025380710659,0.05390835579514825,0.298198543503258,0.32853647912315737
871,after_interaction;is_low_frequency;vip_low_interaction;is_long_contract;older_low_contract,(((log(after_interaction))^2 / is_long_contract) - older_low_contract),0.6409694469511409,0.0,0.366120218579235,0.3356965551767919
872,contract_length;older_low_contract;tenure;is_high_interaction;new_inactive,((((contract_length + older_low_contract) - tenure) + is_high_interaction) * new_inactive),0.6322869955156951,0.008264462809917356,0.03699421965317919,0.22584855932626388
873,is_older_group;gender_age_group;payment_per_freq;short_tenure_high_interval;older_and_member,sqrt((log(log(is_older_group)) * short_tenure_high_interval)),0.6307430516165626,0.0,0.0855614973262032,0.23876818298092195
874,vip_inactive;older_and_member;contract_length;is_low_frequency;after_interaction,(log(((vip_inactive * older_and_member) - contract_length)))^2,0.6409694469511409,0.0,0.366120218579235,0.3356965551767919
875,contract_ratio;interaction_rate;usage_cluster;interaction_per_freq;payment_interval,((((contract_ratio - interaction_rate) / usage_cluster) + interaction_per_freq) * payment_interval),0.6228722733577102,0.021876799078871616,0.2795216741405082,0.30809024885903
876,is_high_payment_interval;payment_freq_alignment;vip_low_interaction;short_tenure_high_interval;after_interaction,(sqrt(((is_high_payment_interval / payment_freq_alignment) - vip_low_interaction)) - after_interaction),0.633303808680248,0.0,0.0,0.21110126956008268
877,older_low_contract;interaction_rate;payment_freq_alignment;new_inactive;is_older_group,((log((older_low_contract + interaction_rate)) + new_inactive) + is_older_group),0.6226730003851586,0.10589410589410589,0.28437132784958874,0.33764614470961773
878,payment_per_freq;is_older_group,log(payment_per_freq),0.6228687254083701,0.016045845272206302,0.1763110307414105,0.27174186714066234
879,subscription_code;short_tenure_high_interval;contract_ratio;after_interaction;is_high_payment_interval,((((subscription_code + short_tenure_high_interval) - contract_ratio) + after_interaction) * is_high_payment_interval),0.6222446151908301,0.047045951859956234,0.2755141637563058,0.3149349102690307
880,older_and_member;renewal_pressure;is_older_group;interaction_per_freq;subscription_code,sqrt(sqrt((log(older_and_member) * is_older_group))),0.633303808680248,0.0,0.0,0.21110126956008268
881,freq_per_tenure;short_tenure_high_interval;usage_cluster;frequent;interaction_rate,(log(((freq_per_tenure)^2 + usage_cluster)) - interaction_rate),0.6309084813945692,0.02434782608695652,0.003592814371257485,0.21961637395092773
882,short_tenure_high_interval;is_older_group;vip_inactive;payment_interval;older_and_member,(((sqrt(short_tenure_high_interval) - vip_inactive) - payment_interval) * older_and_member),0.6307994909175055,0.05934065934065934,0.11057947900053164,0.2669065430862322
883,contract_ratio;frequent;older_low_contract;gender_age_group;subscription_code,((log(log(contract_ratio)) + gender_age_group))^2,0.6259041899822574,0.1188118811881188,0.3730397063730397,0.37258525918113866
884,new_inactive;usage_cluster;payment_freq_alignment;is_low_frequency;interaction_per_freq,((log(log(new_inactive)) + is_low_frequency))^2,0.633303808680248,0.0,0.0,0.21110126956008268
885,interaction_rate;is_older_group;contract_ratio;contract_length;frequent,((log(log(interaction_rate)) + contract_length))^2,0.6379779650032404,0.03344867358708189,0.357167530224525,0.34286472293828246
886,frequent;freq_per_tenure;payment_interval;is_older_group;after_interaction,((log(log(frequent)) + is_older_group))^2,0.6303641456582633,0.031710079275198186,0.0,0.22069140831115383
887,short_tenure_high_interval;gender_age_group;is_high_interaction;age;interaction_per_freq,((log(log(short_tenure_high_interval)) + age))^2,0.6442883164194639,0.02088167053364269,0.37627811860940696,0.34714936852083783
888,short_tenure_high_interval;vip_inactive;usage_cluster;vip_low_interaction;older_and_member,((log(log(short_tenure_high_interval)) + vip_low_interaction))^2,0.6321135865173727,0.0,0.1404549950544016,0.25752286052392476
889,payment_per_freq;interaction_rate;is_long_contract;interaction_per_freq;vip_inactive,((log(log(payment_per_freq)) + interaction_per_freq))^2,0.6266025641025641,0.03119584055459272,0.07352157698454981,0.2437733272139022
890,age;is_long_contract;contract_ratio;older_low_contract;is_low_frequency,((log(log(age)) + older_low_contract))^2,0.6462916611777104,0.0,0.4059469941822883,0.3507462184533329
891,short_tenure_high_interval;renewal_pressure;usage_cluster;payment_interval;is_low_frequency,log((log(log(short_tenure_high_interval)) + payment_interval)),0.6365569873639435,0.00589622641509434,0.32090395480225986,0.3211190561937659
892,contract_ratio;age;interaction_per_freq;interaction_rate;tenure,((log(log(contract_ratio)) + interaction_rate))^2,0.6238263626387026,0.0,0.23671497584541062,0.2868471128280377
893,frequent;is_older_group;older_and_member;older_low_contract;is_high_interaction,((log(log(frequent)) + older_low_contract) / is_high_interaction),0.6292827775239835,0.028296547821165818,0.07797913234486546,0.24518615256333828
894,freq_per_tenure;payment_per_freq;payment_freq_alignment;older_low_contract;is_low_frequency,((log(log(freq_per_tenure)) + older_low_contract) - is_low_frequency),0.6266312228129531,0.02185163887291547,0.2206955775010734,0.28972614639564737
895,is_high_payment_interval;tenure;interaction_rate;vip_inactive;payment_freq_alignment,sqrt((((is_high_payment_interval / tenure))^2)^2),0.6139475367882278,0.010526315789473684,0.3001064207165662,0.30819342443142256
896,interaction_rate;vip_low_interaction;gender_age_group;new_inactive;older_and_member,(log((log(interaction_rate) + gender_age_group)) - older_and_member),0.6194578160628326,0.12112259970457903,0.23811492352211658,0.3262317797631761
897,freq_per_tenure;age;interaction_per_freq;short_tenure_high_interval;gender_age_group,(((log(freq_per_tenure) / interaction_per_freq) + short_tenure_high_interval))^2,0.6307174887892377,0.013025458851391355,0.02881844380403458,0.22418713048155456
898,older_and_member;age;payment_per_freq;payment_freq_alignment;contract_length,sqrt((log((older_and_member * age)) + payment_freq_alignment)),0.6357553703486325,0.07240811848601207,0.15384615384615385,0.2873365475602661
899,gender_age_group;short_tenure_high_interval;tenure;vip_low_interaction;new_inactive,(log(((gender_age_group - short_tenure_high_interval) + tenure)) - new_inactive),0.6319436682686934,0.01646090534979424,0.020047169811320754,0.22281724780993614
900,vip_low_interaction;usage_cluster;is_high_interaction;interaction_per_freq;is_older_group,log((log(log(vip_low_interaction)) - interaction_per_freq)),0.6207852193995381,0.015178050204319907,0.09335362760020294,0.24310563240135366
901,gender_age_group;contract_ratio;payment_per_freq;is_low_frequency;freq_per_tenure,sqrt((log(log(gender_age_group)) + is_low_frequency)),0.633303808680248,0.0,0.0,0.21110126956008268
902,tenure;older_low_contract;gender_age_group;age;after_interaction,((((tenure / older_low_contract))^2 + age) / after_interaction),0.626068118907209,0.058315334773218146,0.19514429683921208,0.29317591683987976
903,interaction_rate;is_high_payment_interval;older_low_contract;payment_freq_alignment;short_tenure_high_interval,((sqrt(log(interaction_rate)) + payment_freq_alignment))^2,0.6253307258713908,0.048484848484848485,0.06100217864923747,0.2449392510018256
904,is_high_interaction;payment_per_freq;frequent;after_interaction;vip_low_interaction,(log((log(is_high_interaction) + frequent)) - vip_low_interaction),0.6306467884766281,0.019664545980335454,0.01652892561983471,0.22228008669226607
905,gender_age_group;is_high_payment_interval;frequent;is_low_frequency;vip_low_interaction,(((log(gender_age_group) - frequent) + is_low_frequency) + vip_low_interaction),0.6196805267650286,0.07387580299785867,0.1635164835164835,0.28569093775979026
906,age;is_long_contract;gender_age_group;is_older_group;payment_interval,sqrt((log(log(age)) / is_older_group)),0.6445401570813276,0.0,0.35757792905768543,0.3340393620463377
907,contract_ratio;renewal_pressure;usage_cluster;is_low_frequency;new_inactive,((((contract_ratio * renewal_pressure) - usage_cluster) * is_low_frequency) - new_inactive),0.6320185614849188,0.026106696935300794,0.12945973496432212,0.2625283311281805
908,payment_per_freq;payment_freq_alignment;frequent;new_inactive;age,((((payment_per_freq - payment_freq_alignment) / frequent) - new_inactive))^2,0.6254375729288215,0.028312570781426953,0.12350597609561753,0.25908537326862197
909,payment_freq_alignment;is_older_group;frequent;vip_low_interaction;age,sqrt((((payment_freq_alignment / is_older_group) * frequent) + vip_low_interaction)),0.6308284291534632,0.05309734513274336,0.01647058823529412,0.23346545417383355
910,vip_low_interaction;is_low_frequency;usage_cluster;frequent;short_tenure_high_interval,((log((vip_low_interaction)^2) + frequent) * short_tenure_high_interval),0.6292906178489702,0.013921113689095127,0.08404255319148936,0.24241809490985156
911,payment_interval;older_low_contract;new_inactive;older_and_member;contract_length,(log((log(payment_interval) - new_inactive)) - contract_length),0.6444599303135888,0.0071301247771836,0.45324153757888697,0.36827719755655314
912,interaction_rate;usage_cluster;renewal_pressure;payment_freq_alignment;age,log(((log(interaction_rate) - renewal_pressure) + payment_freq_alignment)),0.6294403589679671,0.02085747392815759,0.2774566473988439,0.3092514934316562
913,freq_per_tenure;interaction_per_freq;after_interaction;tenure;age,((log(sqrt(freq_per_tenure)) + tenure) * age),0.627363476218438,0.06520577231427044,0.11746680286006128,0.2700120171309232
914,is_high_interaction;after_interaction;new_inactive;usage_cluster;is_long_contract,(log(((is_high_interaction + after_interaction) + new_inactive)) / is_long_contract),0.6409694469511409,0.0,0.366120218579235,0.3356965551767919
915,is_older_group;new_inactive;interaction_rate;subscription_code;frequent,(((log(is_older_group) - interaction_rate) + subscription_code))^2,0.6204558737580362,0.07590933052187665,0.06553911205073996,0.2539681054435509
916,frequent;is_low_frequency;tenure;usage_cluster;payment_per_freq,((((frequent + is_low_frequency) - tenure) - usage_cluster) - payment_per_freq),0.6296130619548199,0.018475750577367205,0.0023952095808383233,0.21682800737100846
917,frequent;renewal_pressure;is_older_group;payment_interval;vip_low_interaction,sqrt(((log(frequent))^2 + payment_interval)),0.6324702417474537,0.0035356511490866236,0.27862289831865494,0.30487626373839843
918,older_low_contract;payment_interval;frequent;age;is_low_frequency,((log((older_low_contract / payment_interval)) + age) * is_low_frequency),0.6350390488401911,0.043599776411403016,0.14878542510121456,0.2758080834509362
919,frequent;freq_per_tenure;is_high_interaction;payment_interval;short_tenure_high_interval,(log((log(frequent) - is_high_interaction)) - short_tenure_high_interval),0.6273011462313304,0.036036036036036036,0.10564474365613671,0.2563273086411677
920,is_low_frequency;vip_inactive;is_older_group;contract_ratio;is_high_interaction,((((is_low_frequency + vip_inactive) + is_older_group) + contract_ratio) * is_high_interaction),0.6276812462552427,0.08289054197662062,0.16816249409541806,0.2929114274424271
921,older_and_member;payment_freq_alignment;subscription_code;after_interaction;contract_ratio,sqrt(((log(older_and_member) - subscription_code))^2),0.633303808680248,0.0,0.0,0.21110126956008268
922,is_low_frequency;usage_cluster;vip_low_interaction;vip_inactive;short_tenure_high_interval,(sqrt(log((is_low_frequency * usage_cluster))))^2,0.633303808680248,0.0,0.0,0.21110126956008268
923,is_high_payment_interval;interaction_per_freq;older_and_member;payment_per_freq;is_low_frequency,((((is_high_payment_interval - interaction_per_freq) - older_and_member) + payment_per_freq) * is_low_frequency),0.6243240133471407,0.04991680532445923,0.0681081081081081,0.24744964225990265
924,freq_per_tenure;older_low_contract;age;interaction_rate;is_long_contract,log((((freq_per_tenure + older_low_contract) / age) - interaction_rate)),0.6292567032469737,0.019698725376593278,0.05396290050590219,0.23430610970982305
925,usage_cluster;freq_per_tenure;vip_low_interaction;gender_age_group;interaction_rate,(((log(usage_cluster) - vip_low_interaction) + gender_age_group) - interaction_rate),0.6176681829063921,0.10297829379101464,0.11149825783972125,0.2773815781790427
926,contract_ratio;interaction_per_freq;usage_cluster;vip_inactive;is_high_payment_interval,(log(sqrt((contract_ratio + interaction_per_freq))) / is_high_payment_interval),0.6298203743248335,0.04057017543859649,0.30011723329425555,0.32350259435256185
927,new_inactive;age;contract_ratio;vip_inactive;short_tenure_high_interval,sqrt(sqrt(log(log(new_inactive)))),0.633303808680248,0.0,0.0,0.21110126956008268
928,usage_cluster;new_inactive;subscription_code;tenure;is_long_contract,((((usage_cluster / new_inactive) - subscription_code) + tenure) * is_long_contract),0.6372599896211728,0.0,0.3661404098085321,0.3344667998099016
929,contract_ratio;interaction_rate;subscription_code;is_low_frequency;renewal_pressure,((((contract_ratio + interaction_rate) + subscription_code) + is_low_frequency) + renewal_pressure),0.6341093117408907,0.010676156583629894,0.3159041394335512,0.3202298692526906
930,subscription_code;older_and_member;payment_interval;new_inactive;tenure,(sqrt(log(log(subscription_code))))^2,0.633303808680248,0.0,0.0,0.21110126956008268
931,older_and_member;interaction_rate;is_older_group;subscription_code;freq_per_tenure,(((log(older_and_member) - is_older_group) + subscription_code) - freq_per_tenure),0.6268287193337835,0.025056947608200455,0.008225616921269096,0.22003709462108434
932,age;is_high_interaction;is_low_frequency;short_tenure_high_interval;interaction_rate,((((age + is_high_interaction) - is_low_frequency) / short_tenure_high_interval) * interaction_rate),0.6306863756159047,0.03411028993746447,0.09795479009687837,0.25425048521674914
933,is_older_group;usage_cluster;contract_ratio;interaction_per_freq;is_long_contract,sqrt(log((log(is_older_group))^2)),0.633303808680248,0.0,0.0,0.21110126956008268
934,renewal_pressure;is_low_frequency;new_inactive;older_and_member;older_low_contract,((log((renewal_pressure + is_low_frequency)) * older_and_member) - older_low_contract),0.6316706057967408,0.08879492600422834,0.25279734769995854,0.32442095983364255
935,short_tenure_high_interval;contract_ratio;tenure;payment_per_freq;is_high_interaction,(((log(short_tenure_high_interval) - tenure) + payment_per_freq) * is_high_interaction),0.6190251942547681,0.04336043360433604,0.09476309226932668,0.25238290670947694
936,payment_per_freq;older_and_member;vip_low_interaction;gender_age_group;contract_length,((((payment_per_freq * older_and_member) + vip_low_interaction) - gender_age_group))^2,0.6278005865102639,0.08242044861763172,0.08622502628811778,0.2654820204720045
937,contract_length;tenure;frequent;usage_cluster;renewal_pressure,(sqrt(((contract_length)^2 - frequent)) * renewal_pressure),0.6381062652772417,0.0,0.35302197802197804,0.33037608109973987
938,renewal_pressure;frequent;payment_interval;older_and_member;older_low_contract,log((((renewal_pressure - frequent) * payment_interval) + older_and_member)),0.6233857713078187,0.02313475997686524,0.1335240820219361,0.26001487110220667
939,is_long_contract;after_interaction;is_high_payment_interval;is_low_frequency;payment_freq_alignment,sqrt(log(log((is_long_contract + after_interaction)))),0.6330775219664109,0.0,0.01652892561983471,0.21653548252874852
940,contract_ratio;vip_low_interaction;is_low_frequency;is_high_interaction;interaction_per_freq,((((contract_ratio / vip_low_interaction) / is_low_frequency) + is_high_interaction) - interaction_per_freq),0.6240497581202488,0.04582651391162029,0.05358119190814653,0.2411524879800052
941,vip_inactive;is_high_interaction;renewal_pressure,(log(vip_inactive) - renewal_pressure),0.6341463414634146,0.019825072886297375,0.26558704453441295,0.3065194862947083
942,is_older_group;payment_freq_alignment;payment_interval;subscription_code;contract_length,(sqrt(((is_older_group + payment_freq_alignment) - payment_interval)) / contract_length),0.6417704011065007,0.029850746268656716,0.4377224199288256,0.3697811891013277
943,payment_interval;contract_ratio;gender_age_group;is_high_payment_interval;renewal_pressure,((log(sqrt(payment_interval)) + is_high_payment_interval) * renewal_pressure),0.6228874939642685,0.014035087719298246,0.2153191489361702,0.28408057687324567
944,after_interaction;payment_per_freq;renewal_pressure;contract_length;vip_inactive,sqrt(((log(after_interaction) - renewal_pressure) + contract_length)),0.6383853965805374,0.01406799531066823,0.3518712836656174,0.3347748918522743
945,payment_per_freq;tenure;is_long_contract;gender_age_group;older_low_contract,(sqrt((log(payment_per_freq) + is_long_contract)))^2,0.6274712495154413,0.027011817670230726,0.3338048090523338,0.3294292920793353
946,vip_inactive;payment_per_freq;short_tenure_high_interval;subscription_code;payment_interval,((log((vip_inactive + payment_per_freq)) - subscription_code) - payment_interval),0.6362727954034474,0.027842227378190254,0.31446059678653404,0.3261918731893906
947,contract_ratio;is_high_payment_interval;payment_interval;interaction_rate;usage_cluster,(((log(contract_ratio) - payment_interval))^2 * usage_cluster),0.6386144964720974,0.03854875283446712,0.33967684021543987,0.33894669650733483
948,contract_length;older_and_member;vip_low_interaction;gender_age_group;tenure,(log(((contract_length + older_and_member) - vip_low_interaction)) - tenure),0.6251475022944801,0.04011142061281337,0.31553730321697465,0.32693207537475605
949,usage_cluster;contract_ratio;older_and_member;is_high_interaction;subscription_code,((((usage_cluster / contract_ratio))^2 + is_high_interaction) * subscription_code),0.6292700467457749,0.02079722703639515,0.20616740088105726,0.2854115582210758
950,contract_length;after_interaction;payment_per_freq;renewal_pressure;is_long_contract,sqrt((log(log(contract_length)) + renewal_pressure)),0.6392705791704122,0.0,0.3588681849551415,0.33271292137518454
951,is_high_payment_interval;older_low_contract;new_inactive;usage_cluster;contract_length,(sqrt(((is_high_payment_interval + older_low_contract) - new_inactive)))^2,0.5937822307352291,0.0,0.42226782965623394,0.338683353463821
952,vip_inactive;is_low_frequency;payment_interval;payment_freq_alignment;payment_per_freq,log(((log(vip_inactive) + payment_interval) + payment_freq_alignment)),0.638092885375494,0.0106951871657754,0.3134502923976608,0.3207461216463101
953,usage_cluster;vip_inactive;payment_freq_alignment;payment_interval;age,(log(((usage_cluster * vip_inactive) - payment_freq_alignment)) * age),0.6322076728692856,0.03754266211604096,0.08936170212765958,0.25303734570432873
954,payment_per_freq;contract_length;tenure;after_interaction;subscription_code,((((payment_per_freq - contract_length) / tenure) + after_interaction) - subscription_code),0.6221486821888665,0.02768166089965398,0.14425314099581202,0.2646944946947775
955,is_high_payment_interval;older_and_member;short_tenure_high_interval;is_long_contract;interaction_rate,(sqrt(log(log(is_high_payment_interval))) / interaction_rate),0.6196651139367997,0.032712915961646924,0.2762557077625571,0.30954457922033457
956,gender_age_group;freq_per_tenure;subscription_code;older_and_member;payment_interval,((((gender_age_group + freq_per_tenure) - subscription_code) + older_and_member) + payment_interval),0.6293706293706294,0.025404157043879907,0.2995391705069124,0.3181046523071405
957,tenure;after_interaction;contract_length;renewal_pressure;interaction_per_freq,sqrt(((log(tenure) - contract_length) - renewal_pressure)),0.6392705791704122,0.0,0.3588681849551415,0.33271292137518454
958,vip_low_interaction;contract_ratio;new_inactive;subscription_code;usage_cluster,((sqrt((vip_low_interaction + contract_ratio)) + subscription_code) * usage_cluster),0.625664572257129,0.02197802197802198,0.22573749465583584,0.2911266962969956
959,age;short_tenure_high_interval;tenure;payment_per_freq;contract_length,(log(log(log(age))))^2,0.6445401570813276,0.0,0.35757792905768543,0.3340393620463377
960,freq_per_tenure;gender_age_group;age;older_low_contract,sqrt(((freq_per_tenure / gender_age_group) + age)),0.6309064288566485,0.14148219441770934,0.33781329458772247,0.37006730595402676
961,contract_length;subscription_code;interaction_per_freq;vip_inactive,sqrt(((contract_length / subscription_code) + interaction_per_freq)),0.6343807763401109,0.004750593824228029,0.28605108055009826,0.30839415023814576
962,interaction_rate;gender_age_group;usage_cluster;is_high_interaction,sqrt(((interaction_rate / gender_age_group) + usage_cluster)),0.6242294628255126,0.08016443987667009,0.25724785626786445,0.32054725299001574
963,older_and_member;new_inactive;renewal_pressure;gender_age_group,sqrt(((older_and_member / new_inactive) + renewal_pressure)),0.6368756121449559,0.0,0.28696343402225755,0.3079463487224045
964,gender_age_group;freq_per_tenure;tenure;payment_freq_alignment,sqrt(((gender_age_group / freq_per_tenure) + tenure)),0.6270552216804627,0.03959276018099547,0.037564029595902104,0.2347373371524534
965,is_high_interaction;vip_low_interaction;usage_cluster;after_interaction,sqrt(((is_high_interaction / vip_low_interaction) + usage_cluster)),0.633303808680248,0.0,0.0,0.21110126956008268
966,short_tenure_high_interval;is_older_group;new_inactive;interaction_per_freq,sqrt(((short_tenure_high_interval / is_older_group) + new_inactive)),0.6335971463604949,0.0,0.028004667444574097,0.220533937935023
967,subscription_code;interaction_per_freq;gender_age_group;is_high_payment_interval,sqrt(((subscription_code / interaction_per_freq) + gender_age_group)),0.6236692250557069,0.020869565217391306,0.2534435261707989,0.29932743881463236
968,freq_per_tenure;payment_interval;frequent;new_inactive,sqrt(((freq_per_tenure / payment_interval) + frequent)),0.6244312215610781,0.032935831913685404,0.110337972166998,0.25590167521392054
969,freq_per_tenure;payment_per_freq;payment_freq_alignment;short_tenure_high_interval,sqrt(((freq_per_tenure / payment_per_freq) + payment_freq_alignment)),0.6277488097936976,0.027649769585253458,0.04927211646136618,0.23489023194677242
970,contract_ratio;payment_per_freq;vip_inactive;gender_age_group,sqrt(((contract_ratio / payment_per_freq) + vip_inactive)),0.6225641025641026,0.02549246813441483,0.32008516678495386,0.32271391249449044
971,contract_ratio;is_long_contract;is_high_payment_interval;contract_length,(((contract_ratio / is_long_contract) + is_high_payment_interval) + contract_length),0.6465493154512434,0.0,0.46385029770343067,0.37013320438489133
972,contract_ratio;freq_per_tenure;payment_freq_alignment;vip_inactive,(log((contract_ratio + freq_per_tenure)) / vip_inactive),0.6272080752466161,0.02727272727272727,0.08681672025723473,0.24709917425885938
973,is_older_group;vip_inactive;subscription_code;payment_per_freq,(((is_older_group + vip_inactive))^2 * payment_per_freq),0.6106470514898392,0.13333333333333333,0.14711359404096835,0.29703132628804696
974,contract_ratio;interaction_rate;after_interaction;is_low_frequency,sqrt(log((contract_ratio)^2)),0.641658961828028,0.0,0.40333975594091204,0.34833290592298
975,is_older_group;payment_interval,(is_older_group / payment_interval),0.6302038823098522,0.09548793284365163,0.23319982198486872,0.31963054571279087
976,frequent;contract_length;vip_inactive;payment_per_freq,(((frequent + contract_length) * vip_inactive) + payment_per_freq),0.6277479237909135,0.017311021350259664,0.24349979364424268,0.2961862462618053
977,usage_cluster;vip_inactive;contract_ratio;frequent,log(((usage_cluster * vip_inactive) + contract_ratio)),0.6411140583554377,0.008293838862559242,0.4017971758664955,0.35040169102816415
978,usage_cluster;new_inactive;is_high_interaction;is_low_frequency,(((usage_cluster - new_inactive) / is_high_interaction) + is_low_frequency),0.633303808680248,0.0,0.0,0.21110126956008268
979,renewal_pressure;interaction_per_freq;payment_per_freq,log((renewal_pressure + interaction_per_freq)),0.6313945339873861,0.0,0.167687235044748,0.266360589677378
980,is_low_frequency;payment_per_freq;contract_ratio;freq_per_tenure;payment_freq_alignment,(sqrt(((is_low_frequency + payment_per_freq) + contract_ratio)) - payment_freq_alignment),0.6317314022383147,0.01066982809721399,0.37557152188112347,0.33932425073888406
981,is_older_group;payment_per_freq;is_low_frequency;is_long_contract;new_inactive,sqrt((log(sqrt(is_older_group)) + is_long_contract)),0.6409694469511409,0.0,0.366120218579235,0.3356965551767919
982,is_older_group;older_and_member;vip_inactive;is_long_contract;is_high_interaction,((log((is_older_group / older_and_member)) + is_long_contract) - is_high_interaction),0.6310809171418174,0.0,0.24651924651924653,0.29253338788702127
983,usage_cluster;age;payment_per_freq;tenure;older_and_member,(sqrt(((usage_cluster + age))^2))^2,0.6421668362156663,0.0,0.3509393831974477,0.33103540647103796
984,subscription_code;interaction_per_freq;new_inactive;is_high_payment_interval,log(((subscription_code + interaction_per_freq) + new_inactive)),0.6294084507042254,0.027858386535113175,0.038946162657502864,0.23207099996561378
985,frequent;is_older_group;subscription_code;new_inactive;contract_length,log((log((frequent * is_older_group)) + new_inactive)),0.6260134749343382,0.07206266318537859,0.009569377990430622,0.2358818387033825
986,is_long_contract;usage_cluster;interaction_per_freq;freq_per_tenure;contract_ratio,sqrt((((is_long_contract / usage_cluster) / interaction_per_freq) + freq_per_tenure)),0.625989218947127,0.0071090047393364926,0.08879710893133712,0.24063177753926687
987,older_low_contract;after_interaction;contract_ratio;usage_cluster;short_tenure_high_interval,((((older_low_contract - after_interaction) - contract_ratio))^2 / short_tenure_high_interval),0.629126213592233,0.0274442538593482,0.075,0.2438568224838604
988,frequent;renewal_pressure;vip_inactive;payment_freq_alignment;freq_per_tenure,(sqrt(log((frequent + renewal_pressure))) - freq_per_tenure),0.6293944205035156,0.009523809523809525,0.07042253521126761,0.23644692174619755
989,is_high_payment_interval;interaction_rate;freq_per_tenure;older_low_contract;gender_age_group,((((is_high_payment_interval + interaction_rate) + freq_per_tenure) + older_low_contract))^2,0.6144877201686927,0.014125956444967627,0.2508710801393728,0.29316158558434435
990,contract_length;payment_per_freq;interaction_per_freq;payment_interval,log(((contract_length + payment_per_freq) - interaction_per_freq)),0.63928478880539,0.011668611435239206,0.36126373626373626,0.3374057121681218
991,payment_freq_alignment;tenure;is_low_frequency;after_interaction;is_long_contract,((log(log(payment_freq_alignment)) + after_interaction) - is_long_contract),0.634124596010253,0.0,0.03387850467289719,0.22266770022771673
992,renewal_pressure;short_tenure_high_interval;gender_age_group;new_inactive;is_high_payment_interval,sqrt(sqrt(sqrt((renewal_pressure / short_tenure_high_interval)))),0.6316870080985514,0.009433962264150943,0.09037745879851143,0.24383280972040458
993,usage_cluster;is_high_payment_interval;age;short_tenure_high_interval;subscription_code,(((log(usage_cluster) - age) + short_tenure_high_interval) - subscription_code),0.6347476320228363,0.08421052631578947,0.3390573620752649,0.3526718401379636
994,is_high_payment_interval;older_low_contract;gender_age_group;is_long_contract;frequent,sqrt(sqrt(((is_high_payment_interval + older_low_contract) - gender_age_group))),0.633303808680248,0.0,0.0,0.21110126956008268
995,gender_age_group;usage_cluster;new_inactive;is_low_frequency;vip_inactive,((((gender_age_group)^2 + new_inactive) + is_low_frequency))^2,0.633303808680248,0.0,0.0,0.21110126956008268
996,tenure;is_long_contract;is_low_frequency;is_high_payment_interval,log(log(log(tenure))),0.633303808680248,0.0,0.0,0.21110126956008268
997,is_older_group;contract_ratio;older_and_member;frequent;payment_per_freq,log((((is_older_group + contract_ratio))^2 + frequent)),0.6144546649145861,0.05660377358490566,0.32332878581173263,0.33146240810374145
998,contract_ratio;new_inactive;payment_per_freq;vip_low_interaction;contract_length,(sqrt((log(contract_ratio) - payment_per_freq)) + contract_length),0.6371052631578947,0.004750593824228029,0.3764705882352941,0.3394421484058056
999,is_high_payment_interval;contract_length;older_low_contract;usage_cluster;contract_ratio,(((sqrt(is_high_payment_interval) * older_low_contract) + usage_cluster) / contract_ratio),0.6369363804817789,0.010714285714285714,0.2849357726741923,0.31086214629008563
1000,payment_freq_alignment;vip_inactive;older_low_contract;payment_interval;gender_age_group,((((payment_freq_alignment * vip_inactive) - older_low_contract) / payment_interval) - gender_age_group),0.6351335169440786,0.03434459072696051,0.2163846838824577,0.29528759718449893
1001,subscription_code;contract_ratio;interaction_rate;interaction_per_freq,log(log((subscription_code - contract_ratio))),0.6367157242447715,0.028538812785388126,0.3527758257203092,0.3393434542501563
1002,subscription_code;payment_interval;gender_age_group;older_and_member;age,sqrt((((subscription_code + payment_interval) / gender_age_group) + older_and_member)),0.6343175217812197,0.036281179138321996,0.2452504317789292,0.3052830442328236
1003,payment_per_freq;tenure;vip_low_interaction,((payment_per_freq / tenure) + vip_low_interaction),0.6244765006979991,0.0429042904290429,0.10155440414507771,0.25631173175737326
1004,tenure;after_interaction;payment_interval;contract_ratio;is_high_payment_interval,(((log(tenure) - payment_interval) * contract_ratio))^2,0.627170311464546,0.030629608621667612,0.3425559947299078,0.3334519716053738
